source_id,title,curated_239_member,raw_body_present,verbatim_present,fact_sheet_present,summary_present,strict_complete_committed_git,raw_body_paths,verbatim_paths,fact_sheet_paths,summary_paths,canon_promoted
69722cdf-07a0-8327-a274-fa03b80c3cbf,Message de condoléances sincères,False,False,False,False,False,False,,,,,False
6971ee64-0d28-832f-a2a5-4be71a1c6c57,Mode d'emploi PDF,False,False,False,False,False,False,,,,,False
696f86b0-4594-832f-aeb1-70dd7076f67b,Memory management,False,False,False,False,False,False,,,,,False
69704fc7-5840-832c-9f56-de72bbf6bc7d,New chat,False,False,False,False,False,False,,,,,False
69704c09-02b4-8333-a4e9-e6da48e2437c,Gestion mémoire Y-OS,False,False,False,False,False,False,,,,,False
696e6f5e-e054-8332-ba51-bd84a191bfa2,APP MAP,False,False,False,False,False,False,,,,,False
696d8a8f-b5ac-8326-be21-e38afbb37e96,YouTube Channel Creation Steps,False,False,False,False,False,False,,,,,False
696eced5-fa4c-8332-86d8-a700f1a3ba48,Résumé lettre mission,False,False,False,False,False,False,,,,,False
696e984c-c2f0-8327-a0b8-e8d6a120d1a3,Changer langue fauteuil massage,False,False,False,False,False,False,,,,,False
696eb25f-c4c0-8325-9e89-28578e3672e6,Résumé en allemand,False,False,False,False,False,False,,,,,False
692f7256-7018-832d-a831-1ba54f2ab6c0,XGIMI Horizon 20 Pro,False,False,False,False,False,False,,,,,False
696d966f-5a1c-8326-9b39-358aa3a07812,Home Automation for Screen,False,False,False,False,False,False,,,,,False
696d4f00-c380-8326-a77a-24f6fd454edf,Best Creative Platform,False,False,False,False,False,False,,,,,False
696c2617-fd14-8330-8141-92038ec1bccf,Building API for Manus,False,False,False,False,False,False,,,,,False
696c3ec7-e5e0-8332-949e-1644eb4ee206,Jam Link Issue,False,False,False,False,False,False,,,,,False
696c3e77-8d70-832e-8e57-c3438321da1d,Zoom Connection Status,False,False,False,False,False,False,,,,,False
696c3a76-d67c-8333-a817-d72b1ff1db40,What I do,False,False,False,False,False,False,,,,,False
696c3808-6c98-8330-8559-b8c28e86706e,Help Request,False,False,False,False,False,False,,,,,False
696c36a3-8908-832e-98cc-d41bcb7ad92a,Year with ChatGPT Unavailable,False,False,False,False,False,False,,,,,False
696c34cf-b2f4-8325-9563-e95c7c501485,PDF joke creation,False,False,False,False,False,False,,,,,False
69698707-0154-8332-9c25-66de79369c2c,Sanus Mount for Sonos Arc,False,False,False,False,False,False,,,,,False
696bdda1-1568-832d-9456-6573598a372b,Floor-mounted door stop,False,False,False,False,False,False,,,,,False
696a381b-58d4-8327-9e97-2ec8c2e171ff,Équivalents Cicatridina Suisse,False,False,False,False,False,False,,,,,False
696985e7-e8a8-8326-a271-c7fcdd35348c,Bracelet pairing issue,False,False,False,False,False,False,,,,,False
69697883-50c8-8331-ba74-f6c395e5a4a5,Feuerrohr Product Information,False,False,False,False,False,False,,,,,False
69696669-fcf4-8328-81d1-2132eff01dc2,Google TV setup help,False,False,False,False,False,False,,,,,False
69691905-d488-8328-8c43-fa80e1707d4b,Add-on credits explanation,False,False,False,False,False,False,,,,,False
6968fb9c-e3cc-8328-b646-d680fb676507,French response translation,False,False,False,False,False,False,,,,,False
6968f3a6-0008-8332-bd8d-abf61b61e2a7,Estimation vaisseaux Chine,False,False,False,False,False,False,,,,,False
6968eca9-52d4-832a-bfbe-c1a7bef76da4,Itinéraire EVER APEX,False,False,False,False,False,False,,,,,False
6967c5db-25c4-8325-a391-433e9b2368b5,Résidence fiscale en France,False,False,False,False,False,False,,,,,False
696798e8-86a8-8327-821e-6cf8c2ca24e8,Arbre généalogique collaboratif,False,False,False,False,False,False,,,,,False
69677896-b098-8329-8151-568476d03a6d,Transcription en français,False,False,False,False,False,False,,,,,False
69650b27-24fc-8330-a52d-287fbab5ab37,Projection Mac iPhone TV,False,False,False,False,False,False,,,,,False
6966cb97-feb4-8325-bcbd-ea05086cc6da,Statut actuel demande,False,False,False,False,False,False,,,,,False
6964e43b-c348-8325-bb0d-ac654a239585,Créer personnages touffus,False,False,False,False,False,False,,,,,False
69656f4b-0db4-832b-a000-9cc71d10bb03,Aqara Camera Reset Guide,False,False,False,False,False,False,,,,,False
69651c8b-2d70-832f-8cae-cc690fd7dd1e,Perte de clé BAL,False,False,False,False,False,False,,,,,False
6965027c-a344-8330-9c12-d00cce387800,Zaptec charger schedule confirmed,False,False,False,False,False,False,,,,,False
6963df33-28c8-832d-bea3-32beb1b0c812,Mental map management,False,False,False,False,False,False,,,,,False
68fca91b-a1a8-8332-9bed-cf5399372f13,Compréhension continuité manuelle,False,False,False,False,False,False,,,,,False
68fa0d0c-b30c-8330-862a-bed102cb0170,Clarification demande,False,False,False,False,False,False,,,,,False
68f3c774-c258-8327-9ac6-026ad4966f4f,(Supprimer plusieurs chats),False,False,False,False,False,False,,,,,False
68fde048-ae00-8327-8f80-5330cf6ba191,Atlas Mac et outils,False,False,False,False,False,False,,,,,False
b0d2c718-8fb8-832f-8210-c28b84032900,Approches profil Youniverse iOS,False,False,False,False,False,False,,,,,False
69448c4a-d1f8-8325-a312-985c3c0ad513,TOC control grammar,False,False,False,False,False,False,,,,,False
69449729-fde8-832c-b9d3-643be98e57c5,TOC control grammar,False,False,False,False,False,False,,,,,False
69643fe6-b9c0-832d-9ca4-47ff37241f92,Chat Continuation Methods,False,False,False,False,False,False,,,,,False
696437db-454c-832a-9562-811374fd00cc,Free Sudowrite Courses,False,False,False,False,False,False,,,,,False
6963b80c-a79c-832d-bd07-42080f5ec79f,Invoice Forgery Request,False,False,False,False,False,False,,,,,False
694d5d73-e608-832a-976a-9d568ee5dda6,Voiture neuve pourquoi,False,False,False,False,False,False,,,,,False
693935a5-9328-832b-96c1-a0e7726aaa9a,Home automation advice,False,False,False,False,False,False,,,,,False
69626646-0110-8329-9896-7ec8d535c7b3,User Information and Preferences,False,False,False,False,False,False,,,,,False
69624bbf-1f34-832f-a0fb-43b2907b3e65,Fast Charging Setup Guide,False,False,False,False,False,False,,,,,False
69619adc-c338-832d-a321-67fef3e520e1,Logo design request,False,False,False,False,False,False,,,,,False
69619a53-a360-8328-af71-7ce76caddf50,Ynet Logo Design,False,False,False,False,False,False,,,,,False
69619a03-e51c-8332-9b3b-d4de1a9c7808,Creative Logo Design,False,False,False,False,False,False,,,,,False
695ec97e-0d80-8326-9a0e-cc80876a00cd,Canva vidéo multipiste,False,False,False,False,False,False,,,,,False
6961820c-1320-832b-bc0d-fd3615d25d98,ComfyUI Control Methods,False,False,False,False,False,False,,,,,False
696163d4-5098-832f-b6fb-3f338ebec3d5,Show map of U.S.,False,False,False,False,False,False,,,,,False
696142b7-d8ec-832a-94eb-89fa75d793f5,Aide proposée,False,False,False,False,False,False,,,,,False
696136e0-b530-832f-8932-90da61d7a1a7,Design logo Ynot,False,False,False,False,False,False,,,,,False
69611649-b094-8326-934c-d4750039b41e,Recherche nom domaine Ynot,False,False,False,False,False,False,,,,,False
69610638-bed4-8331-863b-83f9a595d1d1,Readwise highlight export methods,False,False,False,False,False,False,,,,,False
695fa3a4-23fc-8333-8747-a8f1bc67c0d8,Ynot - Label,False,False,False,False,False,False,,,,,False
695eb35d-1a74-832a-b725-09bfe2812552,Modification image avalanche neige,False,False,False,False,False,False,,,,,False
695e637b-cea8-8331-b5fd-f25588e9b6f2,Kaption bilingue pour WhatsApp,False,False,False,False,False,False,,,,,False
695e5d81-0d5c-8332-a8fd-4d0c5399e41e,Analyse de la sanité mentale,False,False,False,False,False,False,,,,,False
69360108-3584-8333-af59-fe2d8d32e2df,Apple Watch vs Hume Band,False,False,False,False,False,False,,,,,False
f89a3812-6050-800c-8656-9cfd1a209d28,SmartThings hub overview,False,False,False,False,False,False,,,,,False
695d5356-3410-8331-82ce-b0e0ccedd8d6,Pain and Inflammation Relief,False,False,False,False,False,False,,,,,False
695d2997-1ba4-8327-a416-3ff6f5e1ba1a,Bluetooth LED Pairing Help,False,False,False,False,False,False,,,,,False
695ca0e2-e708-832b-9552-d24b95c2625f,Design cuisine 3D personnalisé,False,False,False,False,False,False,,,,,False
695af1c8-8a9c-8331-890e-344bdbb54e9e,What I Can Do,False,False,False,False,False,False,,,,,False
dee8bccd-d624-8329-b81c-7c0ab985eda7,Zaptec Go 2 marché bidirectionnel,False,False,False,False,False,False,,,,,False
695c21e6-eb60-832a-bc14-5263777d6135,Vitrail Quality Enhancement,False,False,False,False,False,False,,,,,False
695c0091-9c88-8327-8b86-6d481ba29ac8,Utilisation de Whisper,False,False,False,False,False,False,,,,,False
695bf9f5-2738-832d-8759-87423efb32e9,Correction et compression texte,False,False,False,False,False,False,,,,,False
6959c6e6-acf0-8328-9722-ee72fd184c59,AI Team Mission Orchestration,False,False,False,False,False,False,,,,,False
695a4dc6-d47c-832e-b632-bb5f8a4f3603,Chocolat et chien dangers,False,False,False,False,False,False,,,,,False
6959c1a5-8ea4-832d-9c2c-2b84c47ab8de,AI Team,False,False,False,False,False,False,,,,,False
6959bbee-e3b8-832b-bc90-c410d54f837a,Problème HDMI Prime Video,False,False,False,False,False,False,,,,,False
695995b9-be18-8325-93a6-8a69082bc6f5,MacBook Air 2025 Params,False,False,False,False,False,False,,,,,False
695682de-0ce4-832b-add2-d50cabd8718e,Prompts et Canon,False,False,False,False,False,False,,,,,False
69586036-8bf4-8332-a1ea-4ceb2638543b,Asking Lovable via GPT,False,False,False,False,False,False,,,,,False
6957a0b1-6fa4-8332-810f-0401385f8187,File transfer app comparison,False,False,False,False,False,False,,,,,False
69575fcf-5190-8333-9840-6fa3702e9b34,Connect Bank to Xero,False,False,False,False,False,False,,,,,False
6956f2d9-b9e0-832e-8a22-1aa0ad070e8c,Yguru,False,False,False,False,False,False,,,,,False
695709f8-3be8-832d-bc31-042c4f058749,Read Later Apps Guide,False,False,False,False,False,False,,,,,False
695054c0-706c-8326-a034-4cea43b5093a,Choix cadres transparents,False,False,False,False,False,False,,,,,False
695657d4-3a1c-8328-afc3-8f35f02329e9,Restaurant gastronomique Talloires,False,False,False,False,False,False,,,,,False
69560dfd-2ac0-8326-b03f-da39a5449a23,YOS domain availability,False,False,False,False,False,False,,,,,False
69560244-3d7c-8325-a8e0-e2783bfd1b32,Buy you-os.ai,False,False,False,False,False,False,,,,,False
6908d6fb-494c-832b-8364-91c385e84de9,** YOUlive,False,False,False,False,False,False,,,,,False
6955cf46-bf18-832c-890a-13d0926acca3,Restaurant options Annecy 20 Jan,False,False,False,False,False,False,,,,,False
6955c81d-1644-8325-9cae-c113c42e89b3,Available Domains for Y,False,False,False,False,False,False,,,,,False
69556bfa-af5c-8329-ad31-c6efd3690a55,Electric Insect Zapper Guide,False,False,False,False,False,False,,,,,False
695450db-b52c-8333-92b7-9a75d5506e4a,Top Games on GeForce NOW,False,False,False,False,False,False,,,,,False
69544b8f-b654-8332-95ee-6ad18ef31994,Volant compatible Apple TV,False,False,False,False,False,False,,,,,False
693ff1e7-0188-8333-9166-536868db9dfc,Analyse de santé,False,False,False,False,False,False,,,,,False
6949675c-6194-832e-a415-511000f4b02b,Analyse IRM et recommandations,False,False,False,False,False,False,,,,,False
695202a7-bee4-8327-a6f9-854b5b268fe8,Widgy TV Widget Setup,False,False,False,False,False,False,,,,,False
694f4408-d9d4-832d-aa0e-ae1d59d7a91e,PLAN MEDIC,False,False,False,False,False,False,,,,,False
69516cda-4458-8326-8349-c1009df868c3,Solution laisse anti-enchevêtrement,False,False,False,False,False,False,,,,,False
69514ec4-1e18-8332-b376-a5651057220d,HomePod Mini Orange Blink,False,False,False,False,False,False,,,,,False
69505475-80b4-832f-9ac1-eed4da77a726,Reimagine Original Picture,False,False,False,False,False,False,,,,,False
695036b0-2e6c-832f-af54-a65078caddbe,Reimagine Pixelated Image,False,False,False,False,False,False,,,,,False
695010ab-00d0-8330-a741-100d1b51b103,Programmation caméra Eufy,False,False,False,False,False,False,,,,,False
694de6b1-f264-8330-b020-8d0f2b53f016,Tuya-based Zigbee Control,False,False,False,False,False,False,,,,,False
694d5d47-fc30-832c-ad3e-09ad416c3d53,Autonomie Polestar 3,False,False,False,False,False,False,,,,,False
694d33c1-4834-8327-992c-6881d2ba5693,Dilution Ratio Explained,False,False,False,False,False,False,,,,,False
694c9f6f-f75c-8328-8514-6fc5c1933832,USB Cable Tester Limits,False,False,False,False,False,False,,,,,False
0345a4b2-936c-800c-8cda-f6c67c6033b0,USB tester speed compatibility,False,False,False,False,False,False,,,,,False
694b211d-0b6c-832c-ac56-160f3a26191f,Smart+ Voice Control,False,False,False,False,False,False,,,,,False
694c1f56-74ac-8330-95a9-01d41df39370,Sync iPhone Photos Android,False,False,False,False,False,False,,,,,False
694c014c-4ed8-8328-8dac-2d4e60fe323c,Distance entre Ortisei et Otenanda,False,False,False,False,False,False,,,,,False
694aaa08-3dd8-8330-8c2d-aa45a3dc6f8d,Conversation Essence for Robi,False,False,False,False,False,False,,,,,False
694aaa00-b04c-832a-87fe-cf30f8909928,Voice Script Creation Guidance,False,False,False,False,False,False,,,,,False
694aa421-eec8-832b-9980-ef0920d01a5f,Gateway and Zigbee Query,False,False,False,False,False,False,,,,,False
694a9192-5cc0-832a-97ab-d065c26871c8,Extraction livrables message vocal,False,False,False,False,False,False,,,,,False
694a6829-b48c-8333-8d3b-782173097325,Traduction podcast FR,False,False,False,False,False,False,,,,,False
6949ad18-d30c-8330-98ea-1269e190e482,Distance flight La Clusaz,False,False,False,False,False,False,,,,,False
694982e4-c8a0-8326-a4a4-0cdcd6e658e0,Information summary request,False,False,False,False,False,False,,,,,False
694960ee-288c-8328-9eca-3818cd36e9d7,Crypto purchase clarification,False,False,False,False,False,False,,,,,False
69491f6b-7e54-8328-ad41-e5d2a06a3d04,Problème Sonos Deco mesh,False,False,False,False,False,False,,,,,False
69473930-fbd8-832b-b6e2-534b61342ff6,Garage door opener info,False,False,False,False,False,False,,,,,False
69489223-3f84-832a-bd0d-79b9ad2c55dd,Voir consommation réciproque utilisateurs,False,False,False,False,False,False,,,,,False
69484081-7d10-8330-9190-4d6664bb12fc,Disable SIP M2 Mac,False,False,False,False,False,False,,,,,False
69475be5-48d8-8329-b108-bdbd36dda915,Swiss plug adapter search,False,False,False,False,False,False,,,,,False
69474229-f388-8331-9575-ff955d1e41b6,Add Somfy shutter to TaHoma,False,False,False,False,False,False,,,,,False
6944aba1-6b70-8331-aaf9-0c285635e3ad,Notion optimized markdown creation,False,False,False,False,False,False,,,,,False
694705f1-b620-8326-90b1-4f55cf217315,Courbe ventes immobilières,False,False,False,False,False,False,,,,,False
694705e9-5f24-8330-9bde-4c24881455f0,Adapter texte style,False,False,False,False,False,False,,,,,False
694700de-aadc-8326-9348-54165d0e341b,Adaptation de texte,False,False,False,False,False,False,,,,,False
694569df-64b0-8326-9b12-b3a090471514,Rédiger un email médecin,False,False,False,False,False,False,,,,,False
69447111-8dbc-832f-8341-68212aecb581,Personalized playlist creation,False,False,False,False,False,False,,,,,False
69447949-c2a8-832d-a20b-fe11a662832b,Wicked Bible real?,False,False,False,False,False,False,,,,,False
69444c2e-7114-8328-854a-5ea15954a13c,App development for vision,False,False,False,False,False,False,,,,,False
69444f1d-c0cc-8326-845a-a5ecc2576bca,Y-COM execution invariant,False,False,False,False,False,False,,,,,False
69443c8b-1a88-8331-8adf-7ede6184866c,Canva presentation creation,False,False,False,False,False,False,,,,,False
69409166-ba7c-8329-a860-e834e1b5d383,Tableau rentabilité immobilier,False,False,False,False,False,False,,,,,False
69412a9c-d508-8327-86c3-585636a75509,Translate Q and A,False,False,False,False,False,False,,,,,False
69406641-75bc-8332-941c-a5b178b05dbe,Data source setup,False,False,False,False,False,False,,,,,False
693f3aed-071c-8329-97a9-ed67c6acf24e,Estimation profit SpaceX,False,False,False,False,False,False,,,,,False
693fd772-aeb0-832c-acac-e573191656af,Traduction rapport médical,False,False,False,False,False,False,,,,,False
693f3119-df60-8327-afb5-bcfdaed149cc,Estimation poids jacuzzi,False,False,False,False,False,False,,,,,False
693f5b0a-410c-8326-8bac-f77cae6b4fe3,Polestar 3 phares éteindre,False,False,False,False,False,False,,,,,False
693cc8c5-f100-832d-aa41-bab9656df407,Sonos Arc TV mounting,False,False,False,False,False,False,,,,,False
693b5206-1928-832a-9fd9-c73df0be65bc,Logo pour brocante janvier,False,False,False,False,False,False,,,,,False
693b0b5f-715c-8329-9ef2-3380c0453764,Fixer roulements sous pied,False,False,False,False,False,False,,,,,False
693aa2c1-98c8-832b-8190-4423d6d9e418,Paréidolie dans les images,False,False,False,False,False,False,,,,,False
6939ed9a-1028-832f-a278-232fc8c0addd,Installer Kodi sur TV,False,False,False,False,False,False,,,,,False
6939ae46-bd0c-8326-af74-57b14acdc0b5,Traitement vitre salle de bains,False,False,False,False,False,False,,,,,False
69395a1e-ae88-8326-a8fe-d81b56fdba48,Continuing conversation,False,False,False,False,False,False,,,,,False
692f2043-b9d4-8333-8c39-f518125b19c4,Services simples pour page web,False,False,False,False,False,False,,,,,False
69219edb-0934-8325-94d7-ccadb8193e99,Créer une page portail,False,False,False,False,False,False,,,,,False
6928e31e-bedc-8333-8939-d923229f5d17,Projo,False,False,False,False,False,False,,,,,False
69378af9-96d0-8327-821c-970818af189e,Choix câble électrique,False,False,False,False,False,False,,,,,False
693772f0-fe70-8331-ae20-52b5ce05b5df,Réinitialiser message Blueair,False,False,False,False,False,False,,,,,False
6936c542-c280-8333-8a07-d6e348c04e70,Find best price,False,False,False,False,False,False,,,,,False
6936d9c5-3160-8332-82eb-a291dd78a25c,App rendez-vous Suisse,False,False,False,False,False,False,,,,,False
69364d36-c0d8-832e-a370-f1abe5191ca4,Comparer tapis de course,False,False,False,False,False,False,,,,,False
69364a71-9088-832c-a2df-5cef7a1e233f,Conduite après Sirdalud,False,False,False,False,False,False,,,,,False
69360e71-5038-8331-87f5-0c10ed07a392,Modèle iOS connectable,False,False,False,False,False,False,,,,,False
69360ce2-0540-8328-887b-3887367ae28d,Coaching bien-être global,False,False,False,False,False,False,,,,,False
69355515-fadc-832e-abc7-b2ebc31012f8,Greeting exchange,False,False,False,False,False,False,,,,,False
69358da0-9648-8331-a4dc-d930f996c2db,Écouter et résumer conversation,False,False,False,False,False,False,,,,,False
69358bf2-e808-832a-ba99-747a3597fecb,Avis jouet dents chien,False,False,False,False,False,False,,,,,False
693584f5-7ba4-8325-9528-81c3c4ccc93b,Blocage machine Waterdrop,False,False,False,False,False,False,,,,,False
6929b061-a4c4-8333-87a3-06cba2fc01fc,Strange email address,False,False,False,False,False,False,,,,,False
6926287e-c4dc-832f-80bb-6812cbe7b7f4,Besoins électriques sauna,False,False,False,False,False,False,,,,,False
693408bc-00ec-8331-b1e2-dae31a27acae,Greeting exchange,False,False,False,False,False,False,,,,,False
693404f2-b1d4-8331-9b0e-359c493af9b6,Informations sur rendez-vous,False,False,False,False,False,False,,,,,False
6932d3b2-bca4-8332-9cb0-fe874fb6671b,Solutions escaliers glissants,False,False,False,False,False,False,,,,,False
6932b8d5-68fc-832c-bfef-3d8d28441019,Monte-escaliers mobilité Haute-Nendaz,False,False,False,False,False,False,,,,,False
6932b8ac-f3b4-8329-a503-cba6f17878fb,Location monte-escalier Haute-Nendaz,False,False,False,False,False,False,,,,,False
6932abbf-7b14-832e-aaea-5e502aed78d5,Cherche myorelaxant contenu,False,False,False,False,False,False,,,,,False
6928a27b-7968-832d-bdd5-8baeb345c011,Offre spéciale Limitless.ai,False,False,False,False,False,False,,,,,False
69326464-81dc-8328-96a2-b026369b2a60,Magnetic filter compatibility,False,False,False,False,False,False,,,,,False
6931e232-25d8-832e-8996-23f9de4a6fc2,Translate to Italian,False,False,False,False,False,False,,,,,False
6931c147-e8f0-8329-af70-f4a8196e226a,Configuration réseau optimale,False,False,False,False,False,False,,,,,False
6930bd07-585c-8327-bc5a-b3bf826df11f,Plateforme futuriste humanité,False,False,False,False,False,False,,,,,False
6930a37b-964c-8327-baa0-4291afed01eb,Greeting exchange,False,False,False,False,False,False,,,,,False
69303d51-ba64-832c-aeb2-2c122f34d53a,Project enlightenment planning,False,False,False,False,False,False,,,,,False
692f7540-8d3c-8330-99ec-3b4e55ad0ae6,Cyber Monday deal categories,False,False,False,False,False,False,,,,,False
692f5d36-b8dc-8327-bdcc-3d707c764e38,Plateformes streaming musicales,False,False,False,False,False,False,,,,,False
692ec422-c278-8329-83e4-f33c0eea5dfa,Pharmacies Annecy fauteuil WC,False,False,False,False,False,False,,,,,False
690daac0-d488-8325-8f79-1318f773e2bd,Problème traces parquet,False,False,False,False,False,False,,,,,False
692e041a-49f4-8329-aab4-73e21900b81a,Balance scale automation options,False,False,False,False,False,False,,,,,False
692dd6f0-24e0-8333-822c-00d4e6076440,Meilleur prix GoPro HERO13,False,False,False,False,False,False,,,,,False
692d8895-ef5c-8328-a73e-18b233ad5d90,Taille idéale pour 2,False,False,False,False,False,False,,,,,False
d4577bd8-7a10-832c-8427-f03fcd74bdb0,Comparer DEEBOT X9 PRO,False,False,False,False,False,False,,,,,False
69272195-c2fc-8330-ad55-9109fe2f52b1,Casques réduction bruit comparatif,False,False,False,False,False,False,,,,,False
6927bfcf-9e44-832d-8143-1af3509b47de,Sonos et HomePod chalet,False,False,False,False,False,False,,,,,False
692c680d-3bb8-8330-8494-a5eb796ad001,Différence sans lux,False,False,False,False,False,False,,,,,False
692c0e35-97b0-832c-9b3e-ce82d03708ee,Best size for 2,False,False,False,False,False,False,,,,,False
692b795c-73f8-832c-b234-629cc29e0fe3,Recommendé Samsung VCA-WBA95,False,False,False,False,False,False,,,,,False
692b68a6-1264-8333-8b8d-f7ea2c196ef5,Bouchon fécal traitement,False,False,False,False,False,False,,,,,False
692a3a7c-b71c-8329-ab04-2c880e70b424,Recommandation Samsung VCA-WBA95,False,False,False,False,False,False,,,,,False
6929c68c-68e0-832f-a127-be7b7596622f,Comparer machine VEVOR bière,False,False,False,False,False,False,,,,,False
692a264c-ebd0-8325-9e47-14da38804bc8,Achat prioritaire technologie,False,False,False,False,False,False,,,,,False
691e6249-34d0-800c-a11d-1fd7dbf507d5,BF shopping price search,False,False,False,False,False,False,,,,,False
6929f7d9-b830-8331-acf9-4b9d8b5fb8c6,Système délestage et load balancing,False,False,False,False,False,False,,,,,False
68f385a9-1420-832c-a963-24f5ebf90d97,Unlock Siemens Cooking Plate,False,False,False,False,False,False,,,,,False
69232956-d0ac-8325-a482-bac5f798d38c,Samsung vs Siemens cuisine,False,False,False,False,False,False,,,,,False
69213067-42d4-832b-9a93-4b52cc25fc4d,Steam Remote Play setup,False,False,False,False,False,False,,,,,False
692797ef-8b80-832c-a135-c348385a4b33,Liste des restaurants Smartbox,False,False,False,False,False,False,,,,,False
692795ca-7230-8331-9157-9d8dac7f1abd,AI wearables comparison,False,False,False,False,False,False,,,,,False
692652c8-ef5c-832a-b780-bf88dbe1e837,Ciné et musique multiroom,False,False,False,False,False,False,,,,,False
6927532a-1600-832b-a3b6-e0c2bb62a11f,Procédure installation machine,False,False,False,False,False,False,,,,,False
69274c1d-6100-8328-8d6b-6392a3e71a1d,Image bichon maltais neige,False,False,False,False,False,False,,,,,False
69263fce-9ac0-8329-bb00-6ca7fee08803,rampe glace,False,False,False,False,False,False,,,,,False
69263d57-f11c-8332-a67d-5d7168244652,Identification besoin électricien,False,False,False,False,False,False,,,,,False
69259191-49ec-832e-982c-084a4276ed64,Correction et synthèse médicale,False,False,False,False,False,False,,,,,False
6924f9f5-93a8-8331-86b4-0c19819c0332,Connecter station météo domotique,False,False,False,False,False,False,,,,,False
6924e585-cf40-8331-bbfe-46cce35fc6cf,Trouver prix Vevor BF,False,False,False,False,False,False,,,,,False
6924ec40-d8e4-832a-ae2d-33f4ee36dd3f,HomePod mini price comparison,False,False,False,False,False,False,,,,,False
6924ea93-d358-832d-8404-d70ccebb15c1,Prix livraison Suisse,False,False,False,False,False,False,,,,,False
6924dc31-ce50-8326-a86f-0e2ea2096941,Kit chasse-neige Polestar 3,False,False,False,False,False,False,,,,,False
6923affd-31c4-8325-84c3-7ca4d4a811be,Produits nettoyage parquet,False,False,False,False,False,False,,,,,False
6924c653-dd64-8332-a192-94159220a925,Problème télécommande clone,False,False,False,False,False,False,,,,,False
6922f891-85b4-832b-8559-7fdb26820a54,Comparer Galaxy Tab S11 Ultra et Z Fold 7,False,False,False,False,False,False,,,,,False
6921312a-d958-8327-be03-eed0e20a9ea0,Myorelaxants sans ordonnance,False,False,False,False,False,False,,,,,False
6923e407-7114-8332-9686-0e7223ab9fa1,Conservation kit iGulu,False,False,False,False,False,False,,,,,False
690b4c42-edf8-832b-99ae-f680e4cf1eea,Compatibilité home automation,False,False,False,False,False,False,,,,,False
69238a04-e748-832b-be7a-190ef5ac7968,Fixing Core Spotlight issue,False,False,False,False,False,False,,,,,False
691ec81c-820c-800c-8420-d85b24dd5339,Créer logo Y et R,False,False,False,False,False,False,,,,,False
6921cf12-946c-8327-9c94-3b34e0c7dd15,Solutions chauffage terrasse hiver,False,False,False,False,False,False,,,,,False
69210cc8-6928-832a-aded-3e6beb315cd3,M1 Lite Plus bundles,False,False,False,False,False,False,,,,,False
692102b9-3b1c-8330-9848-dc8b51a36c12,Black Friday Bespoke AI Jet,False,False,False,False,False,False,,,,,False
69209e76-f400-8322-8dca-dd5bbebde10f,Nettoyer parquet avec térébenthine,False,False,False,False,False,False,,,,,False
691fd70d-7220-8329-b24e-27b43c938292,Zooplanet VR visit options,False,False,False,False,False,False,,,,,False
691fbdbf-e8d8-832d-9248-ae15beda9b73,BF deals for HomePods,False,False,False,False,False,False,,,,,False
691fa9a8-0dd4-832a-9463-4574af7da401,Vente interactive légale France,False,False,False,False,False,False,,,,,False
691fa1f2-91d8-8333-841e-8b231986a4f2,Scalamobil occasion prix France,False,False,False,False,False,False,,,,,False
691f9938-def4-8331-8a8b-24d547c1a09a,Cities Skylines Black Friday,False,False,False,False,False,False,,,,,False
691e8c7f-4510-800c-a004-22bfdd54fe72,Tableau comparatif modèles,False,False,False,False,False,False,,,,,False
691e8b6f-0798-800c-b4b7-29f3fa6c889f,New chat,False,False,False,False,False,False,,,,,False
691e8908-51f8-800c-aed4-fc2c986641d6,Modèle LUBA avec LiDAR,False,False,False,False,False,False,,,,,False
691e8495-af80-800c-8148-a27ef092f3ec,Find MAMMOTION BF deal,False,False,False,False,False,False,,,,,False
691bd4aa-98f8-8328-9563-8269e682d8f5,Best price Saint Kitts Schweiz,False,False,False,False,False,False,,,,,False
691e416e-ab60-800c-8255-6a3d07384c0c,Comparer prix et BF,False,False,False,False,False,False,,,,,False
691e1621-1554-800c-963a-53f7e4972ddf,Médicaments pour logorrhée,False,False,False,False,False,False,,,,,False
691c58be-a954-800c-be84-833dfdf414c5,Demande bilan agences immobilières,False,False,False,False,False,False,,,,,False
691c4df7-916c-800c-aaa1-65a210b7823b,Carte Noire qualité café,False,False,False,False,False,False,,,,,False
691b91a4-4a88-800c-8ab5-a90f9285b1cf,Comparaison monte-escalier fauteuil,False,False,False,False,False,False,,,,,False
691b6e89-7bbc-8326-8e74-d07be313ac6b,Habitants Haute-Nendaz,False,False,False,False,False,False,,,,,False
691a654c-b0dc-8332-8a89-0cc6d4b8d570,Mode d'emploi réveil bois,False,False,False,False,False,False,,,,,False
691a4a98-c7b0-8331-88fb-a5f5ded18eef,Keyboard Bluetooth pairing guide,False,False,False,False,False,False,,,,,False
691a32a6-fac4-832f-94d3-d82a3e42a23a,Create custom GPT,False,False,False,False,False,False,,,,,False
691a2859-a088-8326-8252-9a573cd96410,Explication en français,False,False,False,False,False,False,,,,,False
691a0bef-e850-8328-a162-9b157d3c6afb,Cheaper fold-up grab bar,False,False,False,False,False,False,,,,,False
69199452-d1cc-8326-90dd-847b204bfaa9,Find broken screen remover,False,False,False,False,False,False,,,,,False
